id,visitors
air_00a91d42b08b08d9_2017-04-23,1.7998694550494136
air_00a91d42b08b08d9_2017-04-24,17.061611681047374
air_00a91d42b08b08d9_2017-04-25,21.882628094757994
air_00a91d42b08b08d9_2017-04-26,29.443156578154206
air_00a91d42b08b08d9_2017-04-27,31.783548793961437
air_00a91d42b08b08d9_2017-04-28,38.979099762679155
air_00a91d42b08b08d9_2017-04-29,16.239806239437367
air_00a91d42b08b08d9_2017-04-30,1.7998694550494136
air_00a91d42b08b08d9_2017-05-01,17.051661187517517
air_00a91d42b08b08d9_2017-05-02,21.870021609421915
air_00a91d42b08b08d9_2017-05-03,26.936631423848187
air_00a91d42b08b08d9_2017-05-04,27.874621433313713
air_00a91d42b08b08d9_2017-05-05,34.43019057715569
air_00a91d42b08b08d9_2017-05-06,11.604193734582148
air_00a91d42b08b08d9_2017-05-07,1.8029174337874927
air_00a91d42b08b08d9_2017-05-08,17.051661187517517
air_00a91d42b08b08d9_2017-05-09,21.870021609421915
air_00a91d42b08b08d9_2017-05-10,29.42638485047515
air_00a91d42b08b08d9_2017-05-11,31.765487698643877
air_00a91d42b08b08d9_2017-05-12,38.95707449823747
air_00a91d42b08b08d9_2017-05-13,11.604193734582148
air_00a91d42b08b08d9_2017-05-14,1.8029174337874927
air_00a91d42b08b08d9_2017-05-15,17.051661187517517
air_00a91d42b08b08d9_2017-05-16,21.870021609421915
air_00a91d42b08b08d9_2017-05-17,29.42638485047515
air_00a91d42b08b08d9_2017-05-18,31.765487698643877
air_00a91d42b08b08d9_2017-05-19,38.95707449823747
air_00a91d42b08b08d9_2017-05-20,11.604193734582148
air_00a91d42b08b08d9_2017-05-21,1.8029174337874927
air_00a91d42b08b08d9_2017-05-22,17.051661187517517
air_00a91d42b08b08d9_2017-05-23,21.870021609421915
air_00a91d42b08b08d9_2017-05-24,29.42638485047515
air_00a91d42b08b08d9_2017-05-25,31.765487698643877
air_00a91d42b08b08d9_2017-05-26,38.95707449823747
air_00a91d42b08b08d9_2017-05-27,11.604193734582148
air_00a91d42b08b08d9_2017-05-28,1.8029174337874927
air_00a91d42b08b08d9_2017-05-29,17.051661187517517
air_00a91d42b08b08d9_2017-05-30,21.870021609421915
air_00a91d42b08b08d9_2017-05-31,29.42638485047515
air_831658500aa7c846_2017-04-23,26.268938480524305
air_831658500aa7c846_2017-04-24,18.268650010933086
air_831658500aa7c846_2017-04-25,20.906010187323325
air_831658500aa7c846_2017-04-26,32.012480353383495
air_831658500aa7c846_2017-04-27,32.69811494821182
air_831658500aa7c846_2017-04-28,49.86869340279661
air_831658500aa7c846_2017-04-29,23.123861894718292
air_831658500aa7c846_2017-04-30,26.268938480524305
air_831658500aa7c846_2017-05-01,18.258034536486576
air_831658500aa7c846_2017-05-02,20.893941739806944
air_831658500aa7c846_2017-05-03,21.562673509825718
air_831658500aa7c846_2017-05-04,28.57864645467584
air_831658500aa7c846_2017-05-05,36.568338185082865
air_831658500aa7c846_2017-05-06,24.073701067144256
air_831658500aa7c846_2017-05-07,26.298623844800407
air_831658500aa7c846_2017-05-08,18.258034536486576
air_831658500aa7c846_2017-05-09,20.893941739806944
air_831658500aa7c846_2017-05-10,30.249555268469834
air_831658500aa7c846_2017-05-11,32.67955000059352
air_831658500aa7c846_2017-05-12,45.277648714390445
air_831658500aa7c846_2017-05-13,24.073701067144256
air_831658500aa7c846_2017-05-14,26.298623844800407
air_831658500aa7c846_2017-05-15,18.258034536486576
air_831658500aa7c846_2017-05-16,20.893941739806944
air_831658500aa7c846_2017-05-17,30.249555268469834
air_831658500aa7c846_2017-05-18,32.67955000059352
air_831658500aa7c846_2017-05-19,45.277648714390445
air_831658500aa7c846_2017-05-20,24.073701067144256
air_831658500aa7c846_2017-05-21,26.298623844800407
air_831658500aa7c846_2017-05-22,18.258034536486576
air_831658500aa7c846_2017-05-23,20.893941739806944
air_831658500aa7c846_2017-05-24,30.249555268469834
air_831658500aa7c846_2017-05-25,32.67955000059352
air_831658500aa7c846_2017-05-26,45.277648714390445
air_831658500aa7c846_2017-05-27,24.073701067144256
air_831658500aa7c846_2017-05-28,26.298623844800407
air_831658500aa7c846_2017-05-29,18.258034536486576
air_831658500aa7c846_2017-05-30,20.893941739806944
air_831658500aa7c846_2017-05-31,30.249555268469834
air_a49f1cf0634f13e5_2017-04-23,7.9652314433367595
air_a49f1cf0634f13e5_2017-04-24,10.884825086038845
air_a49f1cf0634f13e5_2017-04-25,16.181723237613895
air_a49f1cf0634f13e5_2017-04-26,17.44558979866113
air_a49f1cf0634f13e5_2017-04-27,16.802037469725384
air_a49f1cf0634f13e5_2017-04-28,22.570460545252487
air_a49f1cf0634f13e5_2017-04-29,10.705581014424935
air_a49f1cf0634f13e5_2017-04-30,7.9652314433367595
air_a49f1cf0634f13e5_2017-05-01,10.878277504504565
air_a49f1cf0634f13e5_2017-05-02,16.172257491758714
air_a49f1cf0634f13e5_2017-05-03,16.303825776989733
air_a49f1cf0634f13e5_2017-05-04,12.534496155570093
air_a49f1cf0634f13e5_2017-05-05,18.349336035914845
air_a49f1cf0634f13e5_2017-05-06,9.608193364969496
air_a49f1cf0634f13e5_2017-05-07,7.960292322783956
air_a49f1cf0634f13e5_2017-05-08,10.878277504504565
air_a49f1cf0634f13e5_2017-05-09,16.172257491758714
air_a49f1cf0634f13e5_2017-05-10,17.435427764110322
air_a49f1cf0634f13e5_2017-05-11,16.792229980682382
air_a49f1cf0634f13e5_2017-05-12,22.557475119627515
air_a49f1cf0634f13e5_2017-05-13,9.608193364969496
air_a49f1cf0634f13e5_2017-05-14,7.960292322783956
air_a49f1cf0634f13e5_2017-05-15,10.878277504504565
air_a49f1cf0634f13e5_2017-05-16,16.172257491758714
air_a49f1cf0634f13e5_2017-05-17,17.435427764110322
air_a49f1cf0634f13e5_2017-05-18,16.792229980682382
air_a49f1cf0634f13e5_2017-05-19,22.557475119627515
air_a49f1cf0634f13e5_2017-05-20,9.608193364969496
air_a49f1cf0634f13e5_2017-05-21,7.960292322783956
air_a49f1cf0634f13e5_2017-05-22,10.878277504504565
air_a49f1cf0634f13e5_2017-05-23,16.172257491758714
air_a49f1cf0634f13e5_2017-05-24,17.435427764110322
air_a49f1cf0634f13e5_2017-05-25,16.792229980682382
air_a49f1cf0634f13e5_2017-05-26,22.557475119627515
air_a49f1cf0634f13e5_2017-05-27,9.608193364969496
air_a49f1cf0634f13e5_2017-05-28,7.960292322783956
air_a49f1cf0634f13e5_2017-05-29,10.878277504504565
air_a49f1cf0634f13e5_2017-05-30,16.172257491758714
air_a49f1cf0634f13e5_2017-05-31,17.435427764110322
air_c88467d88b2c8ecd_2017-04-23,31.642098705296522
air_c88467d88b2c8ecd_2017-04-24,9.40940201716601
air_c88467d88b2c8ecd_2017-04-25,12.120891524484685
air_c88467d88b2c8ecd_2017-04-26,19.098440851790986
air_c88467d88b2c8ecd_2017-04-27,16.179830847874975
air_c88467d88b2c8ecd_2017-04-28,18.048872850786505
air_c88467d88b2c8ecd_2017-04-29,22.50421160622162
air_c88467d88b2c8ecd_2017-04-30,25.54319612091799
air_c88467d88b2c8ecd_2017-05-01,9.420733844072169
air_c88467d88b2c8ecd_2017-05-02,12.113662969883581
air_c88467d88b2c8ecd_2017-05-03,18.665746868639186
air_c88467d88b2c8ecd_2017-05-04,16.06876722595465
air_c88467d88b2c8ecd_2017-05-05,17.86457222312638
air_c88467d88b2c8ecd_2017-05-06,24.818523587621964
air_c88467d88b2c8ecd_2017-05-07,25.528572957386015
air_c88467d88b2c8ecd_2017-05-08,9.420733844072169
air_c88467d88b2c8ecd_2017-05-09,12.113662969883581
air_c88467d88b2c8ecd_2017-05-10,19.087368229414444
air_c88467d88b2c8ecd_2017-05-11,16.170366144574146
air_c88467d88b2c8ecd_2017-05-12,18.038378455856524
air_c88467d88b2c8ecd_2017-05-13,24.818523587621964
air_c88467d88b2c8ecd_2017-05-14,25.528572957386015
air_c88467d88b2c8ecd_2017-05-15,9.420733844072169
air_c88467d88b2c8ecd_2017-05-16,12.113662969883581
air_c88467d88b2c8ecd_2017-05-17,19.087368229414444
air_c88467d88b2c8ecd_2017-05-18,16.170366144574146
air_c88467d88b2c8ecd_2017-05-19,18.038378455856524
air_c88467d88b2c8ecd_2017-05-20,24.818523587621964
air_c88467d88b2c8ecd_2017-05-21,25.528572957386015
air_c88467d88b2c8ecd_2017-05-22,9.420733844072169
air_c88467d88b2c8ecd_2017-05-23,12.113662969883581
air_c88467d88b2c8ecd_2017-05-24,19.087368229414444
air_c88467d88b2c8ecd_2017-05-25,16.170366144574146
air_c88467d88b2c8ecd_2017-05-26,18.038378455856524
air_c88467d88b2c8ecd_2017-05-27,24.818523587621964
air_c88467d88b2c8ecd_2017-05-28,25.528572957386015
air_c88467d88b2c8ecd_2017-05-29,9.420733844072169
